performance_id,student_id,subject,assessment_type,assessment_date,marks_obtained,total_marks,percentage,grade_letter
3296,1246,Computer Science,Test,2025-09-03,62,100,62,D
3297,1218,Computer Science,Project,2025-08-30,69,100,69,D
3298,1219,Computer Science,Quiz,2025-08-30,88,100,88,B
3299,1220,Computer Science,Quiz,2025-08-30,87,100,87,B
3300,1221,Computer Science,Test,2025-08-30,80,100,80,B
3301,1222,Computer Science,Quiz,2025-08-30,78,100,78,C
3302,1223,Computer Science,Project,2025-08-30,67,100,67,D
3303,1224,Computer Science,Project,2025-08-30,89,100,89,B
3304,1225,Computer Science,Test,2025-08-30,84,100,84,B
3305,1226,Computer Science,Project,2025-08-30,66,100,66,D
3306,1227,Computer Science,Test,2025-08-30,61,100,61,D
3307,1228,Computer Science,Quiz,2025-08-30,66,100,66,D
3308,1229,Computer Science,Test,2025-08-30,69,100,69,D
3309,1230,Computer Science,Test,2025-08-30,59,100,59,D
3310,1231,Computer Science,Test,2025-08-30,66,100,66,D
3311,1232,Computer Science,Assignment,2025-08-30,79,100,79,C
3312,1233,Computer Science,Test,2025-08-30,87,100,87,B
3313,1234,Computer Science,Assignment,2025-08-30,62,100,62,D
3314,1235,Computer Science,Quiz,2025-08-30,76,100,76,C
3315,1236,Computer Science,Assignment,2025-08-30,69,100,69,D
3316,1237,Computer Science,Assignment,2025-08-30,72,100,72,C
3317,1238,Computer Science,Project,2025-08-30,89,100,89,B
3318,1239,Computer Science,Quiz,2025-08-30,73,100,73,C
3319,1240,Computer Science,Assignment,2025-08-30,78,100,78,C
3320,1241,Computer Science,Project,2025-08-30,63,100,63,D
3321,1242,Computer Science,Test,2025-08-30,59,100,59,D
3322,1243,Computer Science,Assignment,2025-08-30,75,100,75,C
3323,1244,Computer Science,Project,2025-08-30,85,100,85,B
3324,1245,Computer Science,Quiz,2025-08-30,72,100,72,C
3325,1246,Computer Science,Project,2025-08-30,83,100,83,B
3326,1247,Computer Science,Test,2025-08-30,81,100,81,B
3327,1249,Mathematics,Project,2025-09-03,85,100,85,B
3328,1250,Mathematics,Assignment,2025-09-03,92,100,92,A
3329,1251,Mathematics,Test,2025-09-03,84,100,84,B
3330,1252,Mathematics,Assignment,2025-09-03,75,100,75,C
3331,1253,Mathematics,Quiz,2025-09-03,79,100,79,C
3332,1254,Mathematics,Project,2025-09-03,69,100,69,D
3333,1255,Mathematics,Test,2025-09-03,65,100,65,D
3334,1256,Mathematics,Assignment,2025-09-03,70,100,70,C
3335,1257,Mathematics,Project,2025-09-03,72,100,72,C
3336,1258,Mathematics,Project,2025-09-03,79,100,79,C
3337,1259,Mathematics,Quiz,2025-09-03,70,100,70,C
3338,1260,Mathematics,Test,2025-09-03,76,100,76,C
3339,1261,Mathematics,Assignment,2025-09-03,85,100,85,B
3340,1263,Mathematics,Assignment,2025-09-03,82,100,82,B
3341,1264,Mathematics,Test,2025-09-03,86,100,86,B
3342,1265,Mathematics,Project,2025-09-03,87,100,87,B
3343,1266,Mathematics,Test,2025-09-03,82,100,82,B
3344,1267,Mathematics,Assignment,2025-09-03,80,100,80,B
3345,1268,Mathematics,Project,2025-09-03,87,100,87,B
3346,1269,Mathematics,Assignment,2025-09-03,59,100,59,D
3347,1270,Mathematics,Test,2025-09-03,64,100,64,D
3348,1271,Mathematics,Assignment,2025-09-03,65,100,65,D
3349,1272,Mathematics,Quiz,2025-09-03,92,100,92,A
3350,1273,Mathematics,Project,2025-09-03,62,100,62,D
3351,1274,Mathematics,Project,2025-09-03,79,100,79,C
3352,1248,Mathematics,Quiz,2025-08-27,68,100,68,D
3353,1250,Mathematics,Project,2025-08-27,81,100,81,B
3354,1251,Mathematics,Project,2025-08-27,75,100,75,C
3355,1252,Mathematics,Project,2025-08-27,59,100,59,D
3356,1253,Mathematics,Test,2025-08-27,67,100,67,D
3357,1254,Mathematics,Quiz,2025-08-27,83,100,83,B
3358,1255,Mathematics,Test,2025-08-27,66,100,66,D
3359,1258,Mathematics,Project,2025-08-27,86,100,86,B
3360,1259,Mathematics,Assignment,2025-08-27,85,100,85,B
3361,1260,Mathematics,Quiz,2025-08-27,72,100,72,C
3362,1261,Mathematics,Assignment,2025-08-27,75,100,75,C
3363,1263,Mathematics,Test,2025-08-27,74,100,74,C
3364,1264,Mathematics,Assignment,2025-08-27,61,100,61,D
3365,1265,Mathematics,Quiz,2025-08-27,71,100,71,C
3366,1266,Mathematics,Quiz,2025-08-27,83,100,83,B
3367,1267,Mathematics,Project,2025-08-27,59,100,59,D
3368,1268,Mathematics,Quiz,2025-08-27,70,100,70,C
3369,1269,Mathematics,Assignment,2025-08-27,72,100,72,C
3370,1270,Mathematics,Quiz,2025-08-27,80,100,80,B
3371,1271,Mathematics,Project,2025-08-27,84,100,84,B
3372,1272,Mathematics,Assignment,2025-08-27,92,100,92,A
3373,1273,Mathematics,Project,2025-08-27,79,100,79,C
3374,1274,Mathematics,Assignment,2025-08-27,87,100,87,B
3375,1249,Mathematics,Assignment,2025-08-18,83,100,83,B
3376,1250,Mathematics,Assignment,2025-08-18,60,100,60,D
3377,1251,Mathematics,Assignment,2025-08-18,62,100,62,D
3378,1252,Mathematics,Assignment,2025-08-18,73,100,73,C
3379,1253,Mathematics,Quiz,2025-08-18,70,100,70,C
3380,1254,Mathematics,Project,2025-08-18,86,100,86,B
3381,1255,Mathematics,Project,2025-08-18,86,100,86,B
3382,1256,Mathematics,Quiz,2025-08-18,87,100,87,B
3383,1257,Mathematics,Project,2025-08-18,87,100,87,B
3384,1258,Mathematics,Test,2025-08-18,90,100,90,A
3385,1259,Mathematics,Assignment,2025-08-18,77,100,77,C
3386,1260,Mathematics,Test,2025-08-18,71,100,71,C
3387,1261,Mathematics,Project,2025-08-18,82,100,82,B
3388,1262,Mathematics,Project,2025-08-18,59,100,59,D
3389,1263,Mathematics,Assignment,2025-08-18,67,100,67,D
3390,1264,Mathematics,Project,2025-08-18,60,100,60,D
3391,1265,Mathematics,Test,2025-08-18,83,100,83,B
3392,1266,Mathematics,Quiz,2025-08-18,90,100,90,A
3393,1267,Mathematics,Test,2025-08-18,79,100,79,C
3394,1268,Mathematics,Quiz,2025-08-18,67,100,67,D
3395,1269,Mathematics,Project,2025-08-18,76,100,76,C
3396,1270,Mathematics,Assignment,2025-08-18,62,100,62,D
3397,1271,Mathematics,Assignment,2025-08-18,75,100,75,C
3398,1272,Mathematics,Project,2025-08-18,83,100,83,B
3399,1273,Mathematics,Test,2025-08-18,70,100,70,C
3400,1274,Mathematics,Project,2025-08-18,78,100,78,C
3401,1248,Science,Test,2025-08-19,70,100,70,C
3402,1249,Science,Test,2025-08-19,73,100,73,C
3403,1250,Science,Project,2025-08-19,79,100,79,C
3404,1251,Science,Test,2025-08-19,65,100,65,D
3405,1252,Science,Assignment,2025-08-19,79,100,79,C
3406,1253,Science,Project,2025-08-19,72,100,72,C
3407,1254,Science,Quiz,2025-08-19,86,100,86,B
3408,1255,Science,Quiz,2025-08-19,59,100,59,D
3409,1256,Science,Quiz,2025-08-19,92,100,92,A
3410,1257,Science,Test,2025-08-19,57,100,57,D
3411,1258,Science,Assignment,2025-08-19,81,100,81,B
3412,1259,Science,Assignment,2025-08-19,60,100,60,D
3413,1260,Science,Assignment,2025-08-19,88,100,88,B
3414,1261,Science,Quiz,2025-08-19,78,100,78,C
3415,1262,Science,Assignment,2025-08-19,63,100,63,D
3416,1263,Science,Project,2025-08-19,84,100,84,B
3417,1264,Science,Test,2025-08-19,72,100,72,C
3418,1265,Science,Test,2025-08-19,64,100,64,D
3419,1266,Science,Project,2025-08-19,64,100,64,D
3420,1268,Science,Project,2025-08-19,86,100,86,B
3421,1271,Science,Quiz,2025-08-19,88,100,88,B
3422,1273,Science,Assignment,2025-08-19,83,100,83,B
3423,1248,Science,Test,2025-08-23,65,100,65,D
3424,1249,Science,Quiz,2025-08-23,58,100,58,D
3425,1250,Science,Assignment,2025-08-23,61,100,61,D
3426,1251,Science,Quiz,2025-08-23,58,100,58,D
3427,1252,Science,Project,2025-08-23,72,100,72,C
3428,1253,Science,Test,2025-08-23,92,100,92,A
3429,1254,Science,Assignment,2025-08-23,93,100,93,A
3430,1255,Science,Assignment,2025-08-23,65,100,65,D
3431,1256,Science,Assignment,2025-08-23,59,100,59,D
3432,1257,Science,Quiz,2025-08-23,68,100,68,D
3433,1260,Science,Test,2025-08-23,76,100,76,C
3434,1261,Science,Assignment,2025-08-23,89,100,89,B
3435,1262,Science,Project,2025-08-23,84,100,84,B
3436,1263,Science,Test,2025-08-23,59,100,59,D
3437,1264,Science,Project,2025-08-23,61,100,61,D
3438,1265,Science,Assignment,2025-08-23,76,100,76,C
3439,1266,Science,Test,2025-08-23,89,100,89,B
3440,1268,Science,Test,2025-08-23,86,100,86,B
3441,1270,Science,Assignment,2025-08-23,88,100,88,B
3442,1271,Science,Project,2025-08-23,91,100,91,A
3443,1272,Science,Test,2025-08-23,84,100,84,B
3444,1273,Science,Project,2025-08-23,81,100,81,B
3445,1274,Science,Quiz,2025-08-23,59,100,59,D
3446,1248,English,Project,2025-09-02,62,100,62,D
3447,1250,English,Test,2025-09-02,79,100,79,C
3448,1251,English,Project,2025-09-02,76,100,76,C
3449,1252,English,Quiz,2025-09-02,55,100,55,D
3450,1253,English,Project,2025-09-02,82,100,82,B
3451,1254,English,Quiz,2025-09-02,89,100,89,B
3452,1255,English,Project,2025-09-02,75,100,75,C
3453,1256,English,Project,2025-09-02,65,100,65,D
3454,1257,English,Quiz,2025-09-02,60,100,60,D
3455,1258,English,Assignment,2025-09-02,69,100,69,D
3456,1259,English,Quiz,2025-09-02,82,100,82,B
3457,1260,English,Quiz,2025-09-02,83,100,83,B
3458,1261,English,Quiz,2025-09-02,67,100,67,D
3459,1262,English,Quiz,2025-09-02,61,100,61,D
3460,1263,English,Assignment,2025-09-02,84,100,84,B
3461,1264,English,Test,2025-09-02,75,100,75,C
3462,1265,English,Project,2025-09-02,62,100,62,D
3463,1266,English,Project,2025-09-02,77,100,77,C
3464,1267,English,Assignment,2025-09-02,77,100,77,C
3465,1269,English,Test,2025-09-02,66,100,66,D
3466,1270,English,Project,2025-09-02,59,100,59,D
3467,1271,English,Quiz,2025-09-02,76,100,76,C
3468,1272,English,Project,2025-09-02,59,100,59,D
3469,1274,English,Test,2025-09-02,70,100,70,C
3470,1248,English,Quiz,2025-08-16,82,100,82,B
3471,1249,English,Assignment,2025-08-16,57,100,57,D
3472,1250,English,Assignment,2025-08-16,90,100,90,A
3473,1251,English,Project,2025-08-16,70,100,70,C
3474,1252,English,Project,2025-08-16,67,100,67,D
3475,1253,English,Test,2025-08-16,82,100,82,B
3476,1254,English,Assignment,2025-08-16,87,100,87,B
3477,1255,English,Test,2025-08-16,76,100,76,C
3478,1256,English,Assignment,2025-08-16,86,100,86,B
3479,1257,English,Test,2025-08-16,70,100,70,C
3480,1258,English,Test,2025-08-16,69,100,69,D
3481,1259,English,Test,2025-08-16,73,100,73,C
3482,1260,English,Assignment,2025-08-16,66,100,66,D
3483,1261,English,Test,2025-08-16,69,100,69,D
3484,1262,English,Test,2025-08-16,80,100,80,B
3485,1263,English,Assignment,2025-08-16,71,100,71,C
3486,1264,English,Test,2025-08-16,62,100,62,D
3487,1265,English,Project,2025-08-16,63,100,63,D
3488,1266,English,Project,2025-08-16,82,100,82,B
3489,1267,English,Quiz,2025-08-16,79,100,79,C
3490,1268,English,Project,2025-08-16,61,100,61,D
3491,1269,English,Project,2025-08-16,62,100,62,D
3492,1270,English,Test,2025-08-16,59,100,59,D
3493,1271,English,Quiz,2025-08-16,65,100,65,D
3494,1272,English,Quiz,2025-08-16,65,100,65,D
3495,1273,English,Test,2025-08-16,75,100,75,C
3496,1274,English,Quiz,2025-08-16,80,100,80,B
3497,1248,Social Studies,Project,2025-08-09,71,100,71,C
3498,1249,Social Studies,Quiz,2025-08-09,82,100,82,B
3499,1250,Social Studies,Assignment,2025-08-09,90,100,90,A
3500,1251,Social Studies,Project,2025-08-09,79,100,79,C
3501,1252,Social Studies,Project,2025-08-09,79,100,79,C
3502,1253,Social Studies,Test,2025-08-09,78,100,78,C
3503,1254,Social Studies,Assignment,2025-08-09,69,100,69,D
3504,1255,Social Studies,Project,2025-08-09,90,100,90,A
3505,1256,Social Studies,Assignment,2025-08-09,82,100,82,B
3506,1257,Social Studies,Project,2025-08-09,73,100,73,C
3507,1259,Social Studies,Assignment,2025-08-09,84,100,84,B
3508,1260,Social Studies,Test,2025-08-09,62,100,62,D
3509,1261,Social Studies,Test,2025-08-09,82,100,82,B
3510,1262,Social Studies,Project,2025-08-09,81,100,81,B
3511,1263,Social Studies,Test,2025-08-09,66,100,66,D
3512,1264,Social Studies,Quiz,2025-08-09,65,100,65,D
3513,1265,Social Studies,Project,2025-08-09,62,100,62,D
3514,1266,Social Studies,Quiz,2025-08-09,88,100,88,B
3515,1268,Social Studies,Quiz,2025-08-09,85,100,85,B
3516,1269,Social Studies,Quiz,2025-08-09,68,100,68,D
3517,1270,Social Studies,Project,2025-08-09,70,100,70,C
3518,1271,Social Studies,Assignment,2025-08-09,89,100,89,B
3519,1272,Social Studies,Test,2025-08-09,65,100,65,D
3520,1273,Social Studies,Test,2025-08-09,76,100,76,C
3521,1274,Social Studies,Assignment,2025-08-09,70,100,70,C
3522,1248,Social Studies,Assignment,2025-08-31,61,100,61,D
3523,1249,Social Studies,Test,2025-08-31,78,100,78,C
3524,1250,Social Studies,Test,2025-08-31,86,100,86,B
3525,1251,Social Studies,Assignment,2025-08-31,84,100,84,B
3526,1252,Social Studies,Quiz,2025-08-31,67,100,67,D
3527,1253,Social Studies,Project,2025-08-31,85,100,85,B
3528,1255,Social Studies,Assignment,2025-08-31,67,100,67,D
3529,1256,Social Studies,Project,2025-08-31,85,100,85,B
3530,1257,Social Studies,Quiz,2025-08-31,79,100,79,C
3531,1258,Social Studies,Assignment,2025-08-31,90,100,90,A
3532,1259,Social Studies,Test,2025-08-31,56,100,56,D
3533,1260,Social Studies,Project,2025-08-31,88,100,88,B
3534,1264,Social Studies,Test,2025-08-31,73,100,73,C
3535,1266,Social Studies,Assignment,2025-08-31,69,100,69,D
3536,1267,Social Studies,Quiz,2025-08-31,81,100,81,B
3537,1268,Social Studies,Project,2025-08-31,86,100,86,B
3538,1269,Social Studies,Quiz,2025-08-31,81,100,81,B
3539,1270,Social Studies,Project,2025-08-31,77,100,77,C
3540,1271,Social Studies,Quiz,2025-08-31,65,100,65,D
3541,1272,Social Studies,Quiz,2025-08-31,77,100,77,C
3542,1273,Social Studies,Assignment,2025-08-31,83,100,83,B
3543,1274,Social Studies,Project,2025-08-31,63,100,63,D
3544,1248,Hindi,Assignment,2025-09-02,88,100,88,B
3545,1249,Hindi,Quiz,2025-09-02,85,100,85,B
3546,1250,Hindi,Assignment,2025-09-02,69,100,69,D
3547,1251,Hindi,Project,2025-09-02,62,100,62,D
3548,1252,Hindi,Project,2025-09-02,65,100,65,D
3549,1253,Hindi,Quiz,2025-09-02,82,100,82,B
3550,1254,Hindi,Quiz,2025-09-02,62,100,62,D
3551,1255,Hindi,Assignment,2025-09-02,87,100,87,B
3552,1256,Hindi,Project,2025-09-02,80,100,80,B
3553,1257,Hindi,Assignment,2025-09-02,65,100,65,D
3554,1258,Hindi,Quiz,2025-09-02,64,100,64,D
3555,1259,Hindi,Assignment,2025-09-02,73,100,73,C
3556,1260,Hindi,Test,2025-09-02,57,100,57,D
3557,1261,Hindi,Assignment,2025-09-02,70,100,70,C
3558,1262,Hindi,Assignment,2025-09-02,57,100,57,D
3559,1263,Hindi,Project,2025-09-02,66,100,66,D
3560,1265,Hindi,Quiz,2025-09-02,67,100,67,D
3561,1267,Hindi,Test,2025-09-02,59,100,59,D
3562,1268,Hindi,Quiz,2025-09-02,89,100,89,B
3563,1269,Hindi,Test,2025-09-02,72,100,72,C
3564,1271,Hindi,Test,2025-09-02,86,100,86,B
3565,1272,Hindi,Quiz,2025-09-02,63,100,63,D
3566,1273,Hindi,Assignment,2025-09-02,75,100,75,C
3567,1274,Hindi,Quiz,2025-09-02,62,100,62,D
3568,1248,Hindi,Quiz,2025-08-19,85,100,85,B
3569,1249,Hindi,Assignment,2025-08-19,90,100,90,A
3570,1250,Hindi,Project,2025-08-19,71,100,71,C
3571,1251,Hindi,Project,2025-08-19,75,100,75,C
3572,1253,Hindi,Quiz,2025-08-19,71,100,71,C
3573,1254,Hindi,Quiz,2025-08-19,72,100,72,C
3574,1255,Hindi,Assignment,2025-08-19,75,100,75,C
3575,1256,Hindi,Test,2025-08-19,89,100,89,B
3576,1257,Hindi,Test,2025-08-19,62,100,62,D
3577,1258,Hindi,Project,2025-08-19,58,100,58,D
3578,1259,Hindi,Assignment,2025-08-19,56,100,56,D
3579,1260,Hindi,Project,2025-08-19,82,100,82,B
3580,1261,Hindi,Quiz,2025-08-19,88,100,88,B
3581,1262,Hindi,Test,2025-08-19,77,100,77,C
3582,1263,Hindi,Test,2025-08-19,75,100,75,C
3583,1264,Hindi,Test,2025-08-19,61,100,61,D
3584,1265,Hindi,Test,2025-08-19,80,100,80,B
3585,1266,Hindi,Quiz,2025-08-19,75,100,75,C
3586,1267,Hindi,Quiz,2025-08-19,64,100,64,D
3587,1268,Hindi,Project,2025-08-19,85,100,85,B
3588,1269,Hindi,Project,2025-08-19,78,100,78,C
3589,1270,Hindi,Quiz,2025-08-19,74,100,74,C
3590,1271,Hindi,Assignment,2025-08-19,68,100,68,D
3591,1272,Hindi,Quiz,2025-08-19,82,100,82,B
3592,1273,Hindi,Quiz,2025-08-19,93,100,93,A
3593,1274,Hindi,Assignment,2025-08-19,84,100,84,B
3594,1248,Computer Science,Project,2025-08-25,68,100,68,D
3595,1249,Computer Science,Project,2025-08-25,73,100,73,C
3596,1250,Computer Science,Quiz,2025-08-25,65,100,65,D
3597,1251,Computer Science,Project,2025-08-25,85,100,85,B
3598,1252,Computer Science,Quiz,2025-08-25,59,100,59,D
3599,1253,Computer Science,Test,2025-08-25,93,100,93,A
3600,1254,Computer Science,Project,2025-08-25,71,100,71,C
3601,1255,Computer Science,Quiz,2025-08-25,88,100,88,B
3602,1256,Computer Science,Project,2025-08-25,91,100,91,A
3603,1257,Computer Science,Project,2025-08-25,83,100,83,B
3604,1259,Computer Science,Assignment,2025-08-25,69,100,69,D
3605,1261,Computer Science,Assignment,2025-08-25,75,100,75,C
3606,1262,Computer Science,Assignment,2025-08-25,73,100,73,C
3607,1263,Computer Science,Test,2025-08-25,90,100,90,A
3608,1264,Computer Science,Test,2025-08-25,74,100,74,C
3609,1265,Computer Science,Test,2025-08-25,70,100,70,C
3610,1266,Computer Science,Project,2025-08-25,84,100,84,B
3611,1267,Computer Science,Test,2025-08-25,57,100,57,D
3612,1268,Computer Science,Assignment,2025-08-25,73,100,73,C
3613,1269,Computer Science,Assignment,2025-08-25,70,100,70,C
3614,1270,Computer Science,Assignment,2025-08-25,76,100,76,C
3615,1271,Computer Science,Project,2025-08-25,89,100,89,B
3616,1272,Computer Science,Quiz,2025-08-25,69,100,69,D
3617,1273,Computer Science,Quiz,2025-08-25,68,100,68,D
3618,1274,Computer Science,Quiz,2025-08-25,76,100,76,C
3619,1248,Computer Science,Test,2025-08-15,73,100,73,C
3620,1251,Computer Science,Assignment,2025-08-15,88,100,88,B
3621,1252,Computer Science,Project,2025-08-15,88,100,88,B
3622,1253,Computer Science,Project,2025-08-15,72,100,72,C
3623,1254,Computer Science,Test,2025-08-15,61,100,61,D
3624,1255,Computer Science,Test,2025-08-15,83,100,83,B
3625,1256,Computer Science,Assignment,2025-08-15,83,100,83,B
3626,1257,Computer Science,Test,2025-08-15,72,100,72,C
3627,1258,Computer Science,Assignment,2025-08-15,77,100,77,C
3628,1259,Computer Science,Quiz,2025-08-15,73,100,73,C
3629,1260,Computer Science,Project,2025-08-15,86,100,86,B
3630,1261,Computer Science,Test,2025-08-15,66,100,66,D
3631,1262,Computer Science,Project,2025-08-15,73,100,73,C
3632,1263,Computer Science,Test,2025-08-15,78,100,78,C
3633,1264,Computer Science,Assignment,2025-08-15,77,100,77,C
3634,1265,Computer Science,Project,2025-08-15,90,100,90,A
3635,1266,Computer Science,Test,2025-08-15,66,100,66,D
3636,1267,Computer Science,Assignment,2025-08-15,89,100,89,B
3637,1268,Computer Science,Assignment,2025-08-15,83,100,83,B
3638,1269,Computer Science,Test,2025-08-15,75,100,75,C
3639,1270,Computer Science,Quiz,2025-08-15,58,100,58,D
3640,1271,Computer Science,Quiz,2025-08-15,74,100,74,C
3641,1272,Computer Science,Project,2025-08-15,69,100,69,D
3642,1273,Computer Science,Assignment,2025-08-15,87,100,87,B
3643,1274,Computer Science,Project,2025-08-15,79,100,79,C
3644,1277,Mathematics,Assignment,2025-09-02,60,100,60,D
3645,1278,Mathematics,Assignment,2025-09-02,75,100,75,C
3646,1279,Mathematics,Test,2025-09-02,63,100,63,D
3647,1281,Mathematics,Quiz,2025-09-02,72,100,72,C
3648,1282,Mathematics,Project,2025-09-02,72,100,72,C
3649,1283,Mathematics,Test,2025-09-02,88,100,88,B
3650,1284,Mathematics,Assignment,2025-09-02,81,100,81,B
3651,1285,Mathematics,Test,2025-09-02,72,100,72,C
3652,1286,Mathematics,Assignment,2025-09-02,76,100,76,C
3653,1287,Mathematics,Project,2025-09-02,65,100,65,D
3654,1288,Mathematics,Test,2025-09-02,67,100,67,D
3655,1289,Mathematics,Quiz,2025-09-02,71,100,71,C
3656,1290,Mathematics,Assignment,2025-09-02,75,100,75,C
3657,1291,Mathematics,Assignment,2025-09-02,76,100,76,C
3658,1292,Mathematics,Assignment,2025-09-02,77,100,77,C
3659,1293,Mathematics,Test,2025-09-02,73,100,73,C
3660,1294,Mathematics,Project,2025-09-02,74,100,74,C
3661,1295,Mathematics,Assignment,2025-09-02,80,100,80,B
3662,1296,Mathematics,Test,2025-09-02,83,100,83,B
3663,1297,Mathematics,Project,2025-09-02,66,100,66,D
3664,1298,Mathematics,Project,2025-09-02,62,100,62,D
3665,1299,Mathematics,Assignment,2025-09-02,69,100,69,D
3666,1301,Mathematics,Quiz,2025-09-02,66,100,66,D
3667,1302,Mathematics,Quiz,2025-09-02,69,100,69,D
3668,1275,Mathematics,Assignment,2025-08-11,82,100,82,B
3669,1276,Mathematics,Project,2025-08-11,70,100,70,C
3670,1277,Mathematics,Assignment,2025-08-11,86,100,86,B
3671,1278,Mathematics,Test,2025-08-11,85,100,85,B
3672,1279,Mathematics,Quiz,2025-08-11,84,100,84,B
3673,1280,Mathematics,Assignment,2025-08-11,63,100,63,D
3674,1281,Mathematics,Quiz,2025-08-11,71,100,71,C
3675,1282,Mathematics,Assignment,2025-08-11,67,100,67,D
3676,1283,Mathematics,Quiz,2025-08-11,87,100,87,B
3677,1284,Mathematics,Quiz,2025-08-11,87,100,87,B
3678,1285,Mathematics,Test,2025-08-11,80,100,80,B
3679,1286,Mathematics,Assignment,2025-08-11,90,100,90,A
3680,1287,Mathematics,Project,2025-08-11,60,100,60,D
3681,1288,Mathematics,Quiz,2025-08-11,62,100,62,D
3682,1289,Mathematics,Project,2025-08-11,77,100,77,C
3683,1290,Mathematics,Quiz,2025-08-11,63,100,63,D
3684,1292,Mathematics,Quiz,2025-08-11,78,100,78,C
3685,1293,Mathematics,Assignment,2025-08-11,65,100,65,D
3686,1294,Mathematics,Project,2025-08-11,73,100,73,C
3687,1295,Mathematics,Test,2025-08-11,67,100,67,D
3688,1296,Mathematics,Test,2025-08-11,80,100,80,B
3689,1297,Mathematics,Quiz,2025-08-11,59,100,59,D
3690,1298,Mathematics,Project,2025-08-11,71,100,71,C
3691,1299,Mathematics,Test,2025-08-11,72,100,72,C
3692,1301,Mathematics,Quiz,2025-08-11,63,100,63,D
3693,1302,Mathematics,Project,2025-08-11,66,100,66,D
3694,1275,Science,Test,2025-09-03,65,100,65,D
3695,1276,Science,Project,2025-09-03,76,100,76,C
3696,1277,Science,Test,2025-09-03,87,100,87,B
3697,1278,Science,Quiz,2025-09-03,72,100,72,C
